SEASON,TEAM,MONTH,ELO,GP,MIN,PTS,W,L,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF
2003-04,Boston Celtics,March,1378.5202065754886,82.0,3941.0,7811.0,36.0,46.0,2843.0,6415.0,553.0,1599.0,1572.0,2095.0,851.0,2440.0,3291.0,1683.0,1332.0,770.0,331.0,1837.0
2003-04,Boston Celtics,November,1399.978051776078,33.0,1584.0,3128.0,16.0,17.0,1153.0,2576.0,228.0,624.0,594.0,786.0,329.0,1006.0,1335.0,718.0,529.0,296.0,157.0,782.0
2004-05,Boston Celtics,April,1358.5073462003113,13.0,629.0,1278.0,5.0,8.0,468.0,1014.0,57.0,181.0,285.0,366.0,134.0,388.0,522.0,270.0,203.0,107.0,69.0,310.0
2004-05,Boston Celtics,December,1409.688383786138,45.0,2180.0,4532.0,21.0,24.0,1655.0,3585.0,228.0,678.0,994.0,1299.0,506.0,1332.0,1838.0,975.0,723.0,369.0,230.0,1071.0
2004-05,Boston Celtics,February,1365.97079045837,71.0,3448.0,7191.0,38.0,33.0,2644.0,5689.0,372.0,1078.0,1531.0,1999.0,799.0,2104.0,2903.0,1545.0,1112.0,594.0,366.0,1714.0
2004-05,Boston Celtics,January,1462.177549209145,57.0,2761.0,5759.0,29.0,28.0,2097.0,4515.0,291.0,855.0,1274.0,1660.0,628.0,1685.0,2313.0,1230.0,919.0,484.0,301.0,1374.0
2004-05,Boston Celtics,March,1440.4172637076956,82.0,3976.0,8304.0,45.0,37.0,3046.0,6511.0,437.0,1252.0,1775.0,2323.0,909.0,2438.0,3347.0,1810.0,1297.0,667.0,423.0,2000.0
2004-05,Boston Celtics,November,1302.1762454754632,29.0,1412.0,2942.0,13.0,16.0,1067.0,2308.0,133.0,421.0,675.0,871.0,319.0,846.0,1165.0,606.0,470.0,235.0,146.0,668.0
2005-06,Boston Celtics,April,1358.5738978463492,14.0,682.0,1376.0,6.0,8.0,518.0,1108.0,78.0,197.0,262.0,351.0,151.0,429.0,580.0,320.0,244.0,100.0,83.0,358.0
2005-06,Boston Celtics,December,1315.25272159755,45.0,2185.0,4395.0,18.0,27.0,1640.0,3502.0,231.0,643.0,884.0,1193.0,466.0,1338.0,1804.0,963.0,768.0,303.0,256.0,1140.0
2005-06,Boston Celtics,February,1328.1602392744437,72.0,3496.0,7077.0,30.0,42.0,2605.0,5593.0,414.0,1134.0,1453.0,1913.0,729.0,2129.0,2858.0,1518.0,1180.0,495.0,374.0,1800.0
2005-06,Boston Celtics,January,1358.0461379943629,56.0,2723.0,5496.0,23.0,33.0,2036.0,4358.0,305.0,841.0,1119.0,1498.0,581.0,1648.0,2229.0,1174.0,920.0,379.0,303.0,1401.0
2005-06,Boston Celtics,March,1383.842421909758,82.0,3976.0,8033.0,33.0,49.0,2951.0,6322.0,467.0,1290.0,1664.0,2204.0,813.0,2432.0,3245.0,1716.0,1359.0,578.0,422.0,2033.0
2005-06,Boston Celtics,November,1398.1438628494836,29.0,1402.0,2857.0,12.0,17.0,1063.0,2258.0,144.0,394.0,587.0,773.0,298.0,835.0,1133.0,630.0,497.0,196.0,168.0,745.0
2006-07,Boston Celtics,April,1270.752379921428,14.0,677.0,1412.0,5.0,9.0,498.0,1095.0,94.0,243.0,322.0,429.0,140.0,453.0,593.0,291.0,228.0,84.0,75.0,352.0
2006-07,Boston Celtics,December,1148.997867552105,45.0,2170.0,4353.0,12.0,33.0,1568.0,3521.0,255.0,694.0,962.0,1250.0,484.0,1343.0,1827.0,882.0,751.0,307.0,224.0,1108.0
2006-07,Boston Celtics,February,1216.5259864155807,72.0,3491.0,6929.0,22.0,50.0,2503.0,5652.0,415.0,1111.0,1508.0,1966.0,802.0,2132.0,2934.0,1441.0,1192.0,513.0,346.0,1734.0
2006-07,Boston Celtics,January,1254.6276354054896,57.0,2746.0,5496.0,15.0,42.0,1982.0,4447.0,344.0,885.0,1188.0,1552.0,609.0,1686.0,2295.0,1140.0,936.0,391.0,278.0,1380.0
2006-07,Boston Celtics,March,1277.0662179306346,82.0,3971.0,7857.0,24.0,58.0,2858.0,6454.0,471.0,1283.0,1670.0,2178.0,918.0,2391.0,3309.0,1630.0,1350.0,589.0,382.0,1971.0
2006-07,Boston Celtics,November,1311.5118860038747,29.0,1397.0,2873.0,10.0,19.0,1023.0,2267.0,179.0,482.0,648.0,847.0,311.0,880.0,1191.0,587.0,476.0,193.0,151.0,723.0
2007-08,Boston Celtics,April,1535.0877263431753,15.0,730.0,1535.0,13.0,2.0,552.0,1143.0,113.0,283.0,318.0,421.0,136.0,502.0,638.0,363.0,241.0,142.0,65.0,336.0
2007-08,Boston Celtics,December,1547.2896071436685,44.0,2122.0,4367.0,36.0,8.0,1560.0,3314.0,318.0,842.0,929.0,1208.0,434.0,1386.0,1820.0,953.0,660.0,392.0,193.0,958.0
2007-08,Boston Celtics,February,1572.2330235227173,73.0,3514.0,7339.0,58.0,15.0,2660.0,5591.0,520.0,1383.0,1499.0,1943.0,730.0,2305.0,3035.0,1634.0,1093.0,620.0,335.0,1656.0
2007-08,Boston Celtics,January,1258.7794111272228,57.0,2746.0,5720.0,45.0,12.0,2052.0,4320.0,428.0,1107.0,1188.0,1551.0,544.0,1779.0,2323.0,1256.0,873.0,505.0,250.0,1279.0
2007-08,Boston Celtics,March,1573.327287335262,82.0,3951.0,8245.0,66.0,16.0,2986.0,6286.0,596.0,1564.0,1677.0,2176.0,830.0,2615.0,3445.0,1833.0,1246.0,696.0,379.0,1864.0
2007-08,Boston Celtics,November,1302.7193138181049,29.0,1402.0,2918.0,26.0,3.0,1032.0,2182.0,223.0,566.0,631.0,819.0,275.0,942.0,1217.0,650.0,438.0,271.0,121.0,617.0
2008-09,Boston Celtics,October,1583.173249764157,18.0,869.0,1768.0,16.0,2.0,635.0,1363.0,95.0,282.0,403.0,533.0,185.0,580.0,765.0,374.0,289.0,156.0,100.0,417.0
2008-09,Boston Celtics,April,1705.7026249139574,2.0,96.0,186.0,2.0,0.0,65.0,147.0,5.0,22.0,51.0,73.0,19.0,66.0,85.0,31.0,37.0,18.0,7.0,55.0
2008-09,Boston Celtics,December,1637.130388050804,48.0,2324.0,4857.0,39.0,9.0,1780.0,3688.0,319.0,817.0,978.0,1270.0,520.0,1528.0,2048.0,1085.0,759.0,408.0,233.0,1112.0
2008-09,Boston Celtics,February,1611.180440157081,75.0,3630.0,7558.0,56.0,19.0,2800.0,5776.0,483.0,1232.0,1475.0,1921.0,797.0,2386.0,3183.0,1699.0,1175.0,571.0,346.0,1743.0
2008-09,Boston Celtics,January,1568.2343632981906,60.0,2905.0,6094.0,47.0,13.0,2245.0,4623.0,394.0,1003.0,1210.0,1572.0,643.0,1918.0,2561.0,1364.0,956.0,487.0,288.0,1397.0
2008-09,Boston Celtics,March,1564.9174086619084,82.0,3976.0,8275.0,62.0,20.0,3075.0,6333.0,538.0,1355.0,1587.0,2075.0,869.0,2586.0,3455.0,1862.0,1280.0,621.0,387.0,1897.0
2008-09,Boston Celtics,November,1625.8971391984858,33.0,1594.0,3334.0,28.0,5.0,1209.0,2501.0,193.0,529.0,723.0,948.0,351.0,1065.0,1416.0,723.0,540.0,290.0,162.0,766.0
2009-010,Boston Celtics,October,1465.6240600562705,21.0,1038.0,2250.0,11.0,10.0,818.0,1880.0,250.0,768.0,364.0,446.0,227.0,766.0,993.0,477.0,295.0,158.0,118.0,398.0
2009-010,Boston Celtics,April,1586.8724656280679,6.0,313.0,683.0,2.0,4.0,249.0,578.0,78.0,243.0,107.0,132.0,60.0,225.0,285.0,149.0,92.0,54.0,51.0,141.0
2009-10,Boston Celtics,October,1453.0198755216552,17.0,821.0,1698.0,13.0,4.0,648.0,1317.0,112.0,328.0,290.0,388.0,150.0,500.0,650.0,420.0,249.0,152.0,82.0,362.0
2009-10,Boston Celtics,April,1593.714653211844,3.0,144.0,305.0,3.0,0.0,108.0,222.0,32.0,72.0,57.0,69.0,26.0,98.0,124.0,81.0,46.0,26.0,21.0,71.0
2009-10,Boston Celtics,December,1470.0189744655165,45.0,2175.0,4461.0,29.0,16.0,1659.0,3426.0,292.0,837.0,851.0,1140.0,393.0,1354.0,1747.0,1053.0,702.0,393.0,231.0,985.0
2009-10,Boston Celtics,February,1510.1607503150167,74.0,3567.0,7300.0,47.0,27.0,2733.0,5666.0,447.0,1301.0,1387.0,1861.0,644.0,2222.0,2866.0,1750.0,1122.0,649.0,369.0,1626.0
2009-10,Boston Celtics,January,1474.0409724025117,57.0,2751.0,5614.0,36.0,21.0,2105.0,4357.0,348.0,1020.0,1056.0,1433.0,496.0,1720.0,2216.0,1353.0,883.0,492.0,289.0,1248.0
2009-10,Boston Celtics,March,1573.6540062492174,82.0,3956.0,8136.0,50.0,32.0,3039.0,6294.0,499.0,1433.0,1559.0,2090.0,716.0,2449.0,3165.0,1930.0,1219.0,701.0,402.0,1816.0
2009-10,Boston Celtics,November,1577.999405990211,31.0,1493.0,3114.0,23.0,8.0,1164.0,2399.0,199.0,576.0,587.0,775.0,287.0,931.0,1218.0,746.0,468.0,276.0,165.0,678.0
2010-11,Boston Celtics,October,1478.5743954457494,17.0,831.0,1714.0,13.0,4.0,670.0,1329.0,88.0,217.0,286.0,389.0,138.0,529.0,667.0,450.0,245.0,136.0,68.0,363.0
2010-11,Boston Celtics,December,1553.5212999002176,47.0,2271.0,4649.0,36.0,11.0,1798.0,3591.0,262.0,686.0,791.0,1061.0,365.0,1444.0,1809.0,1158.0,693.0,391.0,207.0,986.0
2010-11,Boston Celtics,February,1577.4982405556727,3.0,144.0,280.0,2.0,1.0,110.0,232.0,16.0,44.0,44.0,64.0,28.0,106.0,134.0,82.0,57.0,16.0,6.0,66.0
2010-11,Boston Celtics,February,1577.4982405556727,74.0,3567.0,7162.0,52.0,22.0,2736.0,5628.0,372.0,1027.0,1318.0,1715.0,586.0,2295.0,2881.0,1746.0,1068.0,615.0,306.0,1538.0
2010-11,Boston Celtics,January,1528.1120765920612,58.0,2799.0,5682.0,43.0,15.0,2180.0,4441.0,312.0,837.0,1010.0,1333.0,459.0,1793.0,2252.0,1406.0,851.0,493.0,256.0,1224.0
2010-11,Boston Celtics,March,1489.3940791247185,82.0,3956.0,7913.0,56.0,26.0,3023.0,6219.0,408.0,1119.0,1459.0,1895.0,639.0,2542.0,3181.0,1921.0,1195.0,676.0,344.0,1678.0
2010-11,Boston Celtics,November,1512.8515576872335,31.0,1503.0,3066.0,24.0,7.0,1189.0,2378.0,158.0,428.0,530.0,699.0,239.0,980.0,1219.0,758.0,457.0,255.0,135.0,643.0
2011-12,Boston Celtics,April,1464.900906365135,4.0,192.0,385.0,1.0,3.0,140.0,293.0,28.0,57.0,77.0,95.0,35.0,101.0,136.0,89.0,67.0,24.0,26.0,95.0
2011-12,Boston Celtics,December,1431.651395565061,20.0,960.0,1796.0,10.0,10.0,681.0,1489.0,118.0,284.0,316.0,419.0,175.0,589.0,764.0,434.0,312.0,131.0,108.0,414.0
2011-12,Boston Celtics,February,1430.972802277572,51.0,2463.0,4671.0,29.0,22.0,1799.0,3933.0,276.0,768.0,797.0,1024.0,405.0,1552.0,1957.0,1206.0,758.0,368.0,288.0,1035.0
2011-12,Boston Celtics,January,1537.912252428212,34.0,1637.0,3049.0,17.0,17.0,1165.0,2563.0,197.0,525.0,522.0,686.0,290.0,1042.0,1332.0,755.0,529.0,215.0,189.0,695.0
2011-12,Boston Celtics,March,1527.8894440211557,66.0,3188.0,6062.0,39.0,27.0,2341.0,5086.0,363.0,988.0,1017.0,1308.0,509.0,2051.0,2560.0,1557.0,979.0,498.0,362.0,1315.0
2012-13,Boston Celtics,April,1421.9298664955243,1.0,48.0,107.0,0.0,1.0,39.0,75.0,6.0,13.0,23.0,28.0,7.0,34.0,41.0,24.0,16.0,4.0,2.0,23.0
2012-13,Boston Celtics,December,1433.095376784725,45.0,2215.0,4285.0,22.0,23.0,1652.0,3608.0,244.0,734.0,737.0,942.0,387.0,1394.0,1781.0,1037.0,661.0,393.0,186.0,973.0
2012-13,Boston Celtics,February,1405.442054884135,73.0,3584.0,7018.0,38.0,35.0,2681.0,5810.0,445.0,1249.0,1211.0,1557.0,592.0,2297.0,2889.0,1668.0,1067.0,608.0,335.0,1551.0
2012-13,Boston Celtics,January,1545.8799954060564,57.0,2811.0,5481.0,30.0,27.0,2109.0,4596.0,330.0,961.0,933.0,1194.0,483.0,1789.0,2272.0,1314.0,815.0,489.0,241.0,1231.0
2012-13,Boston Celtics,March,1380.5885870407126,81.0,3968.0,7818.0,41.0,40.0,3001.0,6459.0,498.0,1390.0,1318.0,1698.0,654.0,2533.0,3187.0,1843.0,1181.0,667.0,365.0,1717.0
2012-13,Boston Celtics,November,1451.9129190094213,30.0,1470.0,2876.0,14.0,16.0,1100.0,2387.0,165.0,474.0,511.0,642.0,238.0,917.0,1155.0,693.0,436.0,258.0,118.0,627.0
2013-14,Boston Celtics,October,1191.3573095998454,19.0,912.0,1767.0,7.0,12.0,686.0,1543.0,111.0,333.0,284.0,373.0,200.0,588.0,788.0,338.0,317.0,138.0,93.0,409.0
2013-14,Boston Celtics,April,1338.1183178363342,1.0,48.0,87.0,0.0,1.0,32.0,66.0,3.0,13.0,20.0,29.0,7.0,26.0,33.0,15.0,22.0,10.0,7.0,27.0
2013-14,Boston Celtics,December,1250.0131347996523,48.0,2309.0,4540.0,15.0,33.0,1728.0,3978.0,305.0,937.0,779.0,1016.0,549.0,1510.0,2059.0,948.0,751.0,343.0,224.0,1041.0
2013-14,Boston Celtics,February,1265.0774220371502,74.0,3562.0,7063.0,23.0,51.0,2685.0,6204.0,498.0,1508.0,1195.0,1545.0,888.0,2282.0,3170.0,1534.0,1131.0,527.0,317.0,1569.0
2013-14,Boston Celtics,January,1371.595660819869,59.0,2837.0,5631.0,20.0,39.0,2148.0,4937.0,377.0,1153.0,958.0,1247.0,691.0,1848.0,2539.0,1197.0,911.0,428.0,265.0,1259.0
2013-14,Boston Celtics,March,1313.7397048212408,82.0,3946.0,7892.0,25.0,57.0,2996.0,6883.0,575.0,1729.0,1325.0,1706.0,980.0,2505.0,3485.0,1726.0,1261.0,584.0,343.0,1743.0
2013-14,Boston Celtics,November,1342.2633662087012,31.0,1488.0,2948.0,13.0,18.0,1132.0,2508.0,203.0,580.0,481.0,628.0,312.0,978.0,1290.0,588.0,497.0,210.0,144.0,654.0
2014-15,Boston Celtics,October,1440.9837986193224,14.0,672.0,1447.0,4.0,10.0,571.0,1235.0,97.0,323.0,208.0,276.0,156.0,440.0,596.0,350.0,198.0,111.0,55.0,297.0
2014-15,Boston Celtics,April,1301.7927351294852,1.0,48.0,121.0,1.0,0.0,49.0,88.0,8.0,22.0,15.0,23.0,9.0,26.0,35.0,28.0,13.0,11.0,5.0,25.0
2014-15,Boston Celtics,December,1318.2244751155818,45.0,2185.0,4565.0,16.0,29.0,1776.0,3949.0,342.0,1037.0,671.0,889.0,478.0,1472.0,1950.0,1105.0,654.0,362.0,186.0,958.0
2014-15,Boston Celtics,February,1289.2752604612513,74.0,3587.0,7465.0,33.0,41.0,2868.0,6508.0,593.0,1813.0,1136.0,1516.0,830.0,2428.0,3258.0,1795.0,1025.0,589.0,270.0,1571.0
2014-15,Boston Celtics,January,1227.4447464428015,56.0,2718.0,5689.0,23.0,33.0,2196.0,4937.0,447.0,1345.0,850.0,1130.0,617.0,1839.0,2456.0,1377.0,795.0,457.0,216.0,1184.0
2014-15,Boston Celtics,March,1316.9227608884964,82.0,3976.0,8312.0,40.0,42.0,3193.0,7211.0,660.0,2021.0,1266.0,1678.0,910.0,2685.0,3595.0,2009.0,1133.0,674.0,294.0,1738.0
2014-15,Boston Celtics,November,1281.1872546775257,29.0,1407.0,2997.0,11.0,18.0,1170.0,2543.0,213.0,662.0,444.0,585.0,304.0,964.0,1268.0,746.0,436.0,244.0,120.0,612.0
2015-16,Boston Celtics,October,1483.587199069881,18.0,864.0,1836.0,10.0,8.0,685.0,1588.0,160.0,504.0,306.0,390.0,222.0,569.0,791.0,437.0,289.0,203.0,82.0,385.0
2015-16,Boston Celtics,April,1464.9410608332475,2.0,96.0,215.0,1.0,1.0,71.0,170.0,15.0,50.0,58.0,68.0,17.0,62.0,79.0,54.0,34.0,24.0,10.0,51.0
2015-16,Boston Celtics,December,1473.0638026795523,49.0,2367.0,5135.0,27.0,22.0,1911.0,4379.0,450.0,1345.0,863.0,1106.0,574.0,1629.0,2203.0,1192.0,701.0,475.0,210.0,1085.0
2015-16,Boston Celtics,February,1421.9314112658378,75.0,3620.0,7920.0,43.0,32.0,2943.0,6710.0,661.0,1975.0,1373.0,1737.0,885.0,2504.0,3389.0,1801.0,1042.0,695.0,320.0,1656.0
2015-16,Boston Celtics,January,1437.8733921520402,61.0,2948.0,6465.0,36.0,25.0,2411.0,5466.0,546.0,1633.0,1097.0,1394.0,701.0,2038.0,2739.0,1514.0,859.0,582.0,262.0,1376.0
2015-16,Boston Celtics,March,1453.1145089387558,82.0,3956.0,8669.0,48.0,34.0,3216.0,7318.0,717.0,2142.0,1520.0,1929.0,950.0,2733.0,3683.0,1981.0,1127.0,752.0,348.0,1796.0
2015-16,Boston Celtics,November,1463.8409297060814,32.0,1546.0,3300.0,18.0,14.0,1231.0,2825.0,291.0,879.0,547.0,702.0,358.0,1066.0,1424.0,771.0,485.0,304.0,149.0,706.0
2016-17,Boston Celtics,October,1506.609064751894,18.0,864.0,1890.0,10.0,8.0,698.0,1553.0,203.0,562.0,291.0,373.0,172.0,586.0,758.0,441.0,221.0,128.0,82.0,382.0
2016-17,Boston Celtics,April,1460.0134100552189,3.0,144.0,325.0,2.0,1.0,125.0,246.0,34.0,86.0,41.0,59.0,19.0,106.0,125.0,83.0,44.0,23.0,21.0,71.0
2016-17,Boston Celtics,December,1533.3251491063763,48.0,2319.0,5195.0,30.0,18.0,1881.0,4137.0,580.0,1573.0,853.0,1043.0,447.0,1538.0,1985.0,1220.0,605.0,361.0,218.0,976.0
2016-17,Boston Celtics,February,1506.708774428756,76.0,3663.0,8193.0,49.0,27.0,2931.0,6466.0,908.0,2515.0,1423.0,1750.0,696.0,2489.0,3185.0,1901.0,1015.0,573.0,317.0,1555.0
2016-17,Boston Celtics,January,1470.6010182749424,60.0,2895.0,6477.0,38.0,22.0,2323.0,5117.0,731.0,1994.0,1100.0,1349.0,541.0,1933.0,2474.0,1492.0,773.0,448.0,253.0,1229.0
2016-17,Boston Celtics,March,1516.2431679163915,82.0,3951.0,8857.0,53.0,29.0,3168.0,6977.0,985.0,2741.0,1536.0,1903.0,743.0,2698.0,3441.0,2069.0,1088.0,617.0,340.0,1686.0
2016-17,Boston Celtics,November,1451.641635683373,34.0,1637.0,3609.0,20.0,14.0,1319.0,2928.0,382.0,1075.0,589.0,735.0,318.0,1086.0,1404.0,847.0,421.0,265.0,147.0,704.0
2017-18,Boston Celtics,October,1493.3451048223153,23.0,1109.0,2392.0,19.0,4.0,857.0,1932.0,261.0,710.0,417.0,542.0,220.0,829.0,1049.0,510.0,332.0,185.0,102.0,458.0
2017-18,Boston Celtics,April,1568.6754594666902,7.0,336.0,711.0,5.0,2.0,256.0,585.0,71.0,202.0,128.0,169.0,71.0,254.0,325.0,149.0,103.0,66.0,33.0,149.0
2017-18,Boston Celtics,December,1505.964747225712,52.0,2506.0,5359.0,37.0,15.0,1973.0,4399.0,609.0,1649.0,804.0,1052.0,470.0,1840.0,2310.0,1151.0,729.0,386.0,242.0,1059.0
2017-18,Boston Celtics,February,1536.7126085384307,76.0,3673.0,7921.0,53.0,23.0,2912.0,6467.0,887.0,2333.0,1210.0,1566.0,700.0,2672.0,3372.0,1701.0,1053.0,549.0,345.0,1520.0
2017-18,Boston Celtics,January,1488.6789475750463,63.0,3039.0,6559.0,44.0,19.0,2413.0,5366.0,740.0,1983.0,993.0,1294.0,572.0,2219.0,2791.0,1407.0,860.0,448.0,298.0,1283.0
2017-18,Boston Celtics,March,1539.4680023296203,82.0,3961.0,8529.0,55.0,27.0,3141.0,6975.0,939.0,2492.0,1308.0,1697.0,767.0,2878.0,3645.0,1842.0,1148.0,604.0,373.0,1618.0
2017-18,Boston Celtics,November,1512.7278631170527,40.0,1925.0,4138.0,30.0,10.0,1506.0,3324.0,468.0,1244.0,658.0,861.0,352.0,1409.0,1761.0,883.0,565.0,301.0,185.0,803.0
2018-19,Boston Celtics,October,1491.6547964718345,22.0,1066.0,2378.0,12.0,10.0,885.0,1992.0,281.0,785.0,327.0,421.0,231.0,782.0,1013.0,543.0,298.0,180.0,116.0,476.0
2018-19,Boston Celtics,October,1513.4734167638144,22.0,1066.0,2378.0,12.0,10.0,885.0,1992.0,281.0,785.0,327.0,421.0,231.0,782.0,1013.0,543.0,298.0,180.0,116.0,476.0
2018-19,Boston Celtics,April,1468.3075160549618,7.0,336.0,717.0,5.0,2.0,261.0,625.0,77.0,235.0,118.0,156.0,74.0,273.0,347.0,161.0,97.0,44.0,29.0,161.0
2018-19,Boston Celtics,December,1502.9180916528437,51.0,2468.0,5734.0,32.0,19.0,2130.0,4615.0,672.0,1818.0,802.0,992.0,531.0,1780.0,2311.0,1330.0,689.0,451.0,293.0,1051.0
2018-19,Boston Celtics,February,1483.4255477460838,77.0,3716.0,8653.0,45.0,32.0,3242.0,6972.0,972.0,2663.0,1197.0,1490.0,758.0,2666.0,3424.0,2023.0,996.0,664.0,413.0,1580.0
2018-19,Boston Celtics,January,1534.3703411311028,62.0,2996.0,6954.0,37.0,25.0,2598.0,5616.0,796.0,2174.0,962.0,1185.0,628.0,2157.0,2785.0,1621.0,809.0,541.0,353.0,1268.0
2018-19,Boston Celtics,March,1497.2185509895564,82.0,3956.0,9216.0,49.0,33.0,3451.0,7423.0,1032.0,2829.0,1282.0,1598.0,804.0,2849.0,3653.0,2155.0,1052.0,706.0,435.0,1670.0
2018-19,Boston Celtics,November,1493.8635566892049,36.0,1748.0,4019.0,21.0,15.0,1482.0,3264.0,475.0,1313.0,580.0,728.0,375.0,1258.0,1633.0,915.0,477.0,313.0,190.0,764.0
2019-20,Boston Celtics,December,1552.2308528682206,47.0,2261.0,5282.0,32.0,15.0,1938.0,4201.0,572.0,1601.0,834.0,1038.0,499.0,1644.0,2143.0,1109.0,652.0,389.0,275.0,999.0
2019-20,Boston Celtics,February,1520.1069911689417,64.0,3097.0,7232.0,43.0,21.0,2634.0,5735.0,794.0,2190.0,1170.0,1461.0,683.0,2259.0,2942.0,1459.0,873.0,529.0,358.0,1368.0
2019-20,Boston Celtics,January,1507.0649380064876,59.0,2852.0,6688.0,41.0,18.0,2436.0,5267.0,732.0,2001.0,1084.0,1353.0,622.0,2092.0,2714.0,1359.0,811.0,485.0,330.0,1265.0
2019-20,Boston Celtics,July,1517.303977210735,72.0,3486.0,8183.0,48.0,24.0,2971.0,6448.0,905.0,2487.0,1336.0,1668.0,768.0,2549.0,3317.0,1655.0,995.0,595.0,406.0,1553.0
2019-20,Boston Celtics,March,1575.521450402895,65.0,3145.0,7344.0,43.0,22.0,2671.0,5826.0,805.0,2227.0,1197.0,1495.0,697.0,2293.0,2990.0,1477.0,889.0,537.0,363.0,1396.0
2019-20,Boston Celtics,November,1541.2693807102658,31.0,1493.0,3455.0,23.0,8.0,1267.0,2766.0,381.0,1070.0,540.0,673.0,331.0,1088.0,1419.0,722.0,424.0,251.0,190.0,662.0
2019-20,Boston Celtics,October,1563.1011521765543,18.0,869.0,1991.0,13.0,5.0,721.0,1634.0,213.0,619.0,336.0,418.0,195.0,646.0,841.0,425.0,237.0,163.0,102.0,378.0
2020-21,Boston Celtics,April,1500.1654630645758,72.0,3476.0,8109.0,36.0,36.0,2985.0,6401.0,979.0,2618.0,1160.0,1496.0,765.0,2421.0,3186.0,1689.0,1012.0,556.0,383.0,1471.0
2020-21,Boston Celtics,December,1422.3025118954195,18.0,864.0,2009.0,10.0,8.0,757.0,1599.0,215.0,570.0,280.0,371.0,197.0,600.0,797.0,410.0,271.0,164.0,101.0,375.0
2020-21,Boston Celtics,February,1486.967963776608,48.0,2314.0,5386.0,23.0,25.0,1995.0,4266.0,620.0,1664.0,776.0,1018.0,519.0,1586.0,2105.0,1097.0,663.0,383.0,248.0,989.0
2020-21,Boston Celtics,January,1372.422746704682,34.0,1637.0,3772.0,17.0,17.0,1391.0,3003.0,410.0,1116.0,580.0,757.0,373.0,1122.0,1495.0,755.0,485.0,273.0,168.0,724.0
2020-21,Boston Celtics,March,1392.8356265276927,64.0,3092.0,7204.0,34.0,30.0,2648.0,5677.0,854.0,2296.0,1054.0,1357.0,695.0,2152.0,2847.0,1493.0,910.0,504.0,332.0,1303.0
2021-22,Boston Celtics,May,1420.9877434101131,6.0,313.0,683.0,2.0,4.0,249.0,578.0,78.0,243.0,107.0,132.0,60.0,225.0,285.0,149.0,92.0,54.0,51.0,141.0
2021-22,Boston Celtics,December,1464.4995416323186,52.0,2536.0,5615.0,27.0,25.0,2043.0,4553.0,645.0,1893.0,884.0,1083.0,559.0,1845.0,2404.0,1199.0,730.0,378.0,304.0,976.0
2021-22,Boston Celtics,January,1393.472646814944,60.0,2920.0,6531.0,34.0,26.0,2379.0,5247.0,754.0,2195.0,1019.0,1252.0,642.0,2155.0,2797.0,1416.0,845.0,434.0,362.0,1119.0
2021-22,Boston Celtics,November,1400.159705061108,36.0,1758.0,3889.0,17.0,19.0,1412.0,3191.0,437.0,1314.0,628.0,777.0,397.0,1263.0,1660.0,818.0,502.0,272.0,202.0,684.0
2003-04,Brooklyn Nets,December,1514.601225546634,45.0,2160.0,4002.0,25.0,20.0,1517.0,3512.0,198.0,602.0,770.0,1012.0,460.0,1322.0,1782.0,1085.0,655.0,404.0,180.0,935.0
2003-04,Brooklyn Nets,February,1442.9446687849916,74.0,3557.0,6628.0,43.0,31.0,2515.0,5747.0,323.0,997.0,1275.0,1686.0,764.0,2247.0,3011.0,1787.0,1091.0,645.0,296.0,1556.0
2003-04,Brooklyn Nets,January,1483.8118287373147,58.0,2784.0,5220.0,36.0,22.0,1979.0,4544.0,248.0,760.0,1014.0,1337.0,611.0,1761.0,2372.0,1415.0,829.0,516.0,237.0,1209.0
2003-04,Brooklyn Nets,March,1460.1055047350678,82.0,3941.0,7401.0,47.0,35.0,2813.0,6372.0,377.0,1123.0,1398.0,1856.0,862.0,2473.0,3335.0,2009.0,1209.0,709.0,322.0,1722.0
2003-04,Brooklyn Nets,November,1410.9229083030184,31.0,1488.0,2741.0,17.0,14.0,1040.0,2401.0,126.0,377.0,535.0,701.0,321.0,903.0,1224.0,754.0,460.0,285.0,130.0,645.0
2004-05,Brooklyn Nets,April,1317.6368868444747,14.0,687.0,1158.0,3.0,11.0,422.0,1030.0,38.0,131.0,276.0,359.0,162.0,414.0,576.0,235.0,256.0,87.0,76.0,382.0
2004-05,Brooklyn Nets,December,1388.1505818747173,44.0,2142.0,3914.0,18.0,26.0,1440.0,3374.0,197.0,543.0,837.0,1112.0,450.0,1312.0,1762.0,888.0,672.0,320.0,193.0,1099.0
2004-05,Brooklyn Nets,February,1323.1541007937633,72.0,3501.0,6479.0,34.0,38.0,2371.0,5605.0,351.0,978.0,1386.0,1800.0,738.0,2090.0,2828.0,1527.0,1030.0,560.0,285.0,1759.0
2004-05,Brooklyn Nets,January,1411.25589781608,57.0,2776.0,5139.0,25.0,32.0,1886.0,4425.0,282.0,757.0,1085.0,1411.0,572.0,1686.0,2258.0,1198.0,843.0,435.0,251.0,1411.0
2004-05,Brooklyn Nets,March,1454.1593528982255,82.0,3981.0,7496.0,42.0,40.0,2753.0,6419.0,435.0,1203.0,1555.0,2039.0,855.0,2387.0,3242.0,1772.0,1164.0,650.0,308.0,1985.0
